# Nx1 = 128
# x1-size = 1
# Nx2 = 128
# x2-size = 1
# PRIMITIVE vars at Time = 0.653897, level= 0, domain= 0
# [1]=i-zone [2]=j-zone [3]=x1 [4]=x2 [5]=d [6]=V1 [7]=V2 [8]=V3 [9]=P
  33   4 2.30468750e-01 3.90625000e-03 5.93603396e-01 5.17653545e+00 -7.00895201e-03 0.00000000e+00 7.47416951e+00
  34   4 2.38281250e-01 3.90625000e-03 5.88409580e-01 5.20619632e+00 -3.65073113e-03 0.00000000e+00 7.48349725e+00
  35   4 2.46093750e-01 3.90625000e-03 5.83210651e-01 5.23348859e+00 3.99500245e-04 0.00000000e+00 7.50203556e+00
  36   4 2.53906250e-01 3.90625000e-03 5.77778041e-01 5.24913905e+00 7.17814129e-03 0.00000000e+00 7.51733707e+00
  37   4 2.61718750e-01 3.90625000e-03 5.71719800e-01 5.25680067e+00 1.02996245e-02 0.00000000e+00 7.53518819e+00
  38   4 2.69531250e-01 3.90625000e-03 5.67351140e-01 5.25810813e+00 1.38076401e-02 0.00000000e+00 7.55322949e+00
  39   4 2.77343750e-01 3.90625000e-03 5.65785405e-01 5.25191245e+00 2.14125351e-02 0.00000000e+00 7.56854194e+00
  40   4 2.85156250e-01 3.90625000e-03 5.64910695e-01 5.23313379e+00 2.64262104e-02 0.00000000e+00 7.59019478e+00
  41   4 2.92968750e-01 3.90625000e-03 5.61790493e-01 5.20054227e+00 2.86100993e-02 0.00000000e+00 7.60745293e+00
  42   4 3.00781250e-01 3.90625000e-03 5.57017435e-01 5.15858618e+00 3.24173503e-02 0.00000000e+00 7.62853219e+00
  43   4 3.08593750e-01 3.90625000e-03 5.54324725e-01 5.11009696e+00 4.04999485e-02 0.00000000e+00 7.64399929e+00
  44   4 3.16406250e-01 3.90625000e-03 5.51836086e-01 5.04852279e+00 4.43352633e-02 0.00000000e+00 7.65817478e+00
  45   4 3.24218750e-01 3.90625000e-03 5.40956329e-01 4.97959635e+00 4.44173149e-02 0.00000000e+00 7.67187475e+00
  46   4 3.32031250e-01 3.90625000e-03 5.04959815e-01 4.90849285e+00 4.41866825e-02 0.00000000e+00 7.67770599e+00
  47   4 3.39843750e-01 3.90625000e-03 4.76848921e-01 4.83730419e+00 4.38013995e-02 0.00000000e+00 7.67870893e+00
  48   4 3.47656250e-01 3.90625000e-03 4.71571318e-01 4.76514861e+00 4.30202361e-02 0.00000000e+00 7.67815119e+00
  49   4 3.55468750e-01 3.90625000e-03 4.71991683e-01 4.69340539e+00 4.25079346e-02 0.00000000e+00 7.67057518e+00
  50   4 3.63281250e-01 3.90625000e-03 4.79729620e-01 4.62683952e+00 4.25858614e-02 0.00000000e+00 7.66156512e+00
  51   4 3.71093750e-01 3.90625000e-03 5.02068079e-01 4.56617575e+00 4.26064187e-02 0.00000000e+00 7.64858300e+00
  52   4 3.78906250e-01 3.90625000e-03 5.21347515e-01 4.50662972e+00 4.11592105e-02 0.00000000e+00 7.62685702e+00
  53   4 3.86718750e-01 3.90625000e-03 5.32448594e-01 4.44944800e+00 3.88803271e-02 0.00000000e+00 7.60074582e+00
  54   4 3.94531250e-01 3.90625000e-03 5.38876362e-01 4.39500725e+00 3.49089644e-02 0.00000000e+00 7.57080077e+00
  55   4 4.02343750e-01 3.90625000e-03 5.42712857e-01 4.34618027e+00 3.06975931e-02 0.00000000e+00 7.53159632e+00
  56   4 4.10156250e-01 3.90625000e-03 5.45645236e-01 4.31077416e+00 2.77350062e-02 0.00000000e+00 7.50689619e+00
  57   4 4.17968750e-01 3.90625000e-03 5.47744698e-01 4.28242945e+00 2.13111938e-02 0.00000000e+00 7.47483438e+00
  58   4 4.25781250e-01 3.90625000e-03 5.50206988e-01 4.26816297e+00 1.44346909e-02 0.00000000e+00 7.44759405e+00
  59   4 4.33593750e-01 3.90625000e-03 5.54204462e-01 4.26942712e+00 1.00019144e-02 0.00000000e+00 7.43770101e+00
  60   4 4.41406250e-01 3.90625000e-03 5.59169254e-01 4.27736368e+00 5.87591297e-03 0.00000000e+00 7.42833001e+00
  61   4 4.49218750e-01 3.90625000e-03 5.64425159e-01 4.29359168e+00 8.85612688e-04 0.00000000e+00 7.42131842e+00
  62   4 4.57031250e-01 3.90625000e-03 5.69661638e-01 4.31893037e+00 -3.76988478e-03 0.00000000e+00 7.41951352e+00
  63   4 4.64843750e-01 3.90625000e-03 5.74189329e-01 4.35017422e+00 -6.94955435e-03 0.00000000e+00 7.42053461e+00
  64   4 4.72656250e-01 3.90625000e-03 5.77343321e-01 4.38566512e+00 -8.35505769e-03 0.00000000e+00 7.42656910e+00
  65   4 4.80468750e-01 3.90625000e-03 5.79017507e-01 4.42363412e+00 -8.62860691e-03 0.00000000e+00 7.43509610e+00
  66   4 4.88281250e-01 3.90625000e-03 5.80108227e-01 4.46083497e+00 -8.59769860e-03 0.00000000e+00 7.44540772e+00
  67   4 4.96093750e-01 3.90625000e-03 5.80575186e-01 4.49566048e+00 -8.47666972e-03 0.00000000e+00 7.45313957e+00
  68   4 5.03906250e-01 3.90625000e-03 5.80573923e-01 4.52753299e+00 -8.08201043e-03 0.00000000e+00 7.45572830e+00
  69   4 5.11718750e-01 3.90625000e-03 5.79928895e-01 4.55708960e+00 -7.42946483e-03 0.00000000e+00 7.45689301e+00
  70   4 5.19531250e-01 3.90625000e-03 5.78588721e-01 4.58478356e+00 -6.38529296e-03 0.00000000e+00 7.45940850e+00
  71   4 5.27343750e-01 3.90625000e-03 5.77453975e-01 4.60859725e+00 -5.26110824e-03 0.00000000e+00 7.46333676e+00
  72   4 5.35156250e-01 3.90625000e-03 5.76362156e-01 4.63011682e+00 -4.25133389e-03 0.00000000e+00 7.47006943e+00
  73   4 5.42968750e-01 3.90625000e-03 5.74749617e-01 4.64651349e+00 -2.89559605e-03 0.00000000e+00 7.47382244e+00
  74   4 5.50781250e-01 3.90625000e-03 5.73394455e-01 4.65761623e+00 -1.81109099e-03 0.00000000e+00 7.47424571e+00
  75   4 5.58593750e-01 3.90625000e-03 5.72897501e-01 4.66574769e+00 -9.76520993e-04 0.00000000e+00 7.47457825e+00
  76   4 5.66406250e-01 3.90625000e-03 5.72875242e-01 4.67025605e+00 -3.89054965e-04 0.00000000e+00 7.47406569e+00
  77   4 5.74218750e-01 3.90625000e-03 5.72909672e-01 4.67270555e+00 -3.37159595e-04 0.00000000e+00 7.47204794e+00
  78   4 5.82031250e-01 3.90625000e-03 5.72914095e-01 4.67522400e+00 -3.63443369e-04 0.00000000e+00 7.47094307e+00
  79   4 5.89843750e-01 3.90625000e-03 5.72905747e-01 4.67758771e+00 -4.04670515e-04 0.00000000e+00 7.47109385e+00
  80   4 5.97656250e-01 3.90625000e-03 5.72993128e-01 4.68073638e+00 -5.48835439e-04 0.00000000e+00 7.47317799e+00
  81   4 6.05468750e-01 3.90625000e-03 5.73759169e-01 4.68693097e+00 -1.00876892e-03 0.00000000e+00 7.47377345e+00
  82   4 6.13281250e-01 3.90625000e-03 5.75075787e-01 4.69678769e+00 -2.01026079e-03 0.00000000e+00 7.47427246e+00
  83   4 6.21093750e-01 3.90625000e-03 5.75549334e-01 4.71086001e+00 -2.91265402e-03 0.00000000e+00 7.47562668e+00
  84   4 6.28906250e-01 3.90625000e-03 5.75642242e-01 4.72710890e+00 -3.46793820e-03 0.00000000e+00 7.47480614e+00
  85   4 6.36718750e-01 3.90625000e-03 5.75932186e-01 4.74614175e+00 -4.16022956e-03 0.00000000e+00 7.47353422e+00
  86   4 6.44531250e-01 3.90625000e-03 5.76903374e-01 4.76841368e+00 -4.89718366e-03 0.00000000e+00 7.47108071e+00
  87   4 6.52343750e-01 3.90625000e-03 5.77464029e-01 4.79414471e+00 -5.69005080e-03 0.00000000e+00 7.46582165e+00
  88   4 6.60156250e-01 3.90625000e-03 5.77769321e-01 4.82398000e+00 -6.63662017e-03 0.00000000e+00 7.46019348e+00
  89   4 6.67968750e-01 3.90625000e-03 5.79079585e-01 4.85857358e+00 -8.40250243e-03 0.00000000e+00 7.45444258e+00
  90   4 6.75781250e-01 3.90625000e-03 5.83661298e-01 4.89675090e+00 -1.04042723e-02 0.00000000e+00 7.44959296e+00
  91   4 6.83593750e-01 3.90625000e-03 5.90032326e-01 4.93726887e+00 -1.12478139e-02 0.00000000e+00 7.44822277e+00
  92   4 6.91406250e-01 3.90625000e-03 5.94567351e-01 4.97813918e+00 -1.12543813e-02 0.00000000e+00 7.44842797e+00
  93   4 6.99218750e-01 3.90625000e-03 5.96111567e-01 5.01942084e+00 -1.10411535e-02 0.00000000e+00 7.44844607e+00
  94   4 7.07031250e-01 3.90625000e-03 5.96394025e-01 5.06125638e+00 -1.09602921e-02 0.00000000e+00 7.45137181e+00
  95   4 7.14843750e-01 3.90625000e-03 5.96382966e-01 5.10166536e+00 -1.08288590e-02 0.00000000e+00 7.45375943e+00
  96   4 7.22656250e-01 3.90625000e-03 5.96007510e-01 5.14256870e+00 -9.62473991e-03 0.00000000e+00 7.46312230e+00
  97   4 7.30468750e-01 3.90625000e-03 5.93603396e-01 5.17653545e+00 -7.00895201e-03 0.00000000e+00 7.47416951e+00
  98   4 7.38281250e-01 3.90625000e-03 5.88409580e-01 5.20619632e+00 -3.65073113e-03 0.00000000e+00 7.48349725e+00
  99   4 7.46093750e-01 3.90625000e-03 5.83210651e-01 5.23348859e+00 3.99500245e-04 0.00000000e+00 7.50203556e+00
 100   4 7.53906250e-01 3.90625000e-03 5.77778041e-01 5.24913905e+00 7.17814129e-03 0.00000000e+00 7.51733707e+00
 101   4 7.61718750e-01 3.90625000e-03 5.71719800e-01 5.25680067e+00 1.02996245e-02 0.00000000e+00 7.53518819e+00
 102   4 7.69531250e-01 3.90625000e-03 5.67351140e-01 5.25810813e+00 1.38076401e-02 0.00000000e+00 7.55322949e+00
 103   4 7.77343750e-01 3.90625000e-03 5.65785405e-01 5.25191245e+00 2.14125351e-02 0.00000000e+00 7.56854194e+00
 104   4 7.85156250e-01 3.90625000e-03 5.64910695e-01 5.23313379e+00 2.64262104e-02 0.00000000e+00 7.59019478e+00
 105   4 7.92968750e-01 3.90625000e-03 5.61790493e-01 5.20054227e+00 2.86100993e-02 0.00000000e+00 7.60745293e+00
 106   4 8.00781250e-01 3.90625000e-03 5.57017435e-01 5.15858618e+00 3.24173503e-02 0.00000000e+00 7.62853219e+00
 107   4 8.08593750e-01 3.90625000e-03 5.54324725e-01 5.11009696e+00 4.04999485e-02 0.00000000e+00 7.64399929e+00
 108   4 8.16406250e-01 3.90625000e-03 5.51836086e-01 5.04852279e+00 4.43352633e-02 0.00000000e+00 7.65817478e+00
 109   4 8.24218750e-01 3.90625000e-03 5.40956329e-01 4.97959635e+00 4.44173149e-02 0.00000000e+00 7.67187475e+00
 110   4 8.32031250e-01 3.90625000e-03 5.04959815e-01 4.90849285e+00 4.41866825e-02 0.00000000e+00 7.67770599e+00
 111   4 8.39843750e-01 3.90625000e-03 4.76848921e-01 4.83730419e+00 4.38013995e-02 0.00000000e+00 7.67870893e+00
 112   4 8.47656250e-01 3.90625000e-03 4.71571318e-01 4.76514861e+00 4.30202361e-02 0.00000000e+00 7.67815119e+00
 113   4 8.55468750e-01 3.90625000e-03 4.71991683e-01 4.69340539e+00 4.25079346e-02 0.00000000e+00 7.67057518e+00
 114   4 8.63281250e-01 3.90625000e-03 4.79729620e-01 4.62683952e+00 4.25858614e-02 0.00000000e+00 7.66156512e+00
 115   4 8.71093750e-01 3.90625000e-03 5.02068079e-01 4.56617575e+00 4.26064187e-02 0.00000000e+00 7.64858300e+00
 116   4 8.78906250e-01 3.90625000e-03 5.21347515e-01 4.50662972e+00 4.11592105e-02 0.00000000e+00 7.62685702e+00
 117   4 8.86718750e-01 3.90625000e-03 5.32448594e-01 4.44944800e+00 3.88803271e-02 0.00000000e+00 7.60074582e+00
 118   4 8.94531250e-01 3.90625000e-03 5.38876362e-01 4.39500725e+00 3.49089644e-02 0.00000000e+00 7.57080077e+00
 119   4 9.02343750e-01 3.90625000e-03 5.42712857e-01 4.34618027e+00 3.06975931e-02 0.00000000e+00 7.53159632e+00
 120   4 9.10156250e-01 3.90625000e-03 5.45645236e-01 4.31077416e+00 2.77350062e-02 0.00000000e+00 7.50689619e+00
 121   4 9.17968750e-01 3.90625000e-03 5.47744698e-01 4.28242945e+00 2.13111938e-02 0.00000000e+00 7.47483438e+00
 122   4 9.25781250e-01 3.90625000e-03 5.50206988e-01 4.26816297e+00 1.44346909e-02 0.00000000e+00 7.44759405e+00
 123   4 9.33593750e-01 3.90625000e-03 5.54204462e-01 4.26942712e+00 1.00019144e-02 0.00000000e+00 7.43770101e+00
 124   4 9.41406250e-01 3.90625000e-03 5.59169254e-01 4.27736368e+00 5.87591297e-03 0.00000000e+00 7.42833001e+00
 125   4 9.49218750e-01 3.90625000e-03 5.64425159e-01 4.29359168e+00 8.85612688e-04 0.00000000e+00 7.42131842e+00
 126   4 9.57031250e-01 3.90625000e-03 5.69661638e-01 4.31893037e+00 -3.76988478e-03 0.00000000e+00 7.41951352e+00
 127   4 9.64843750e-01 3.90625000e-03 5.74189329e-01 4.35017422e+00 -6.94955435e-03 0.00000000e+00 7.42053461e+00
 128   4 9.72656250e-01 3.90625000e-03 5.77343321e-01 4.38566512e+00 -8.35505769e-03 0.00000000e+00 7.42656910e+00
 129   4 9.80468750e-01 3.90625000e-03 5.79017507e-01 4.42363412e+00 -8.62860691e-03 0.00000000e+00 7.43509610e+00
 130   4 9.88281250e-01 3.90625000e-03 5.80108227e-01 4.46083497e+00 -8.59769860e-03 0.00000000e+00 7.44540772e+00
 131   4 9.96093750e-01 3.90625000e-03 5.80575186e-01 4.49566048e+00 -8.47666972e-03 0.00000000e+00 7.45313957e+00
   4   5 3.90625000e-03 1.17187500e-02 8.52761566e-01 4.51328179e+00 -1.99731624e-02 0.00000000e+00 7.45552245e+00
   5   5 1.17187500e-02 1.17187500e-02 8.47307019e-01 4.54114203e+00 -1.87623918e-02 0.00000000e+00 7.45658269e+00
   6   5 1.95312500e-02 1.17187500e-02 8.42692561e-01 4.56724153e+00 -1.69950024e-02 0.00000000e+00 7.45827457e+00
   7   5 2.73437500e-02 1.17187500e-02 8.39483669e-01 4.59149024e+00 -1.50392283e-02 0.00000000e+00 7.46286464e+00
   8   5 3.51562500e-02 1.17187500e-02 8.35847124e-01 4.61335810e+00 -1.30544831e-02 0.00000000e+00 7.47045999e+00
   9   5 4.29687500e-02 1.17187500e-02 8.31484761e-01 4.63094679e+00 -1.04454944e-02 0.00000000e+00 7.47348354e+00
  10   5 5.07812500e-02 1.17187500e-02 8.29379041e-01 4.64511945e+00 -8.17158854e-03 0.00000000e+00 7.47313616e+00
  11   5 5.85937500e-02 1.17187500e-02 8.28403087e-01 4.65715753e+00 -5.96043860e-03 0.00000000e+00 7.47300947e+00
  12   5 6.64062500e-02 1.17187500e-02 8.26823243e-01 4.66651777e+00 -3.93982775e-03 0.00000000e+00 7.47266193e+00
  13   5 7.42187500e-02 1.17187500e-02 8.24317617e-01 4.67393300e+00 -3.52893164e-03 0.00000000e+00 7.47075215e+00
  14   5 8.20312500e-02 1.17187500e-02 8.21411460e-01 4.68098509e+00 -3.53783905e-03 0.00000000e+00 7.46981229e+00
  15   5 8.98437500e-02 1.17187500e-02 8.19679699e-01 4.68779568e+00 -3.62018679e-03 0.00000000e+00 7.47009446e+00
  16   5 9.76562500e-02 1.17187500e-02 8.19027455e-01 4.69487185e+00 -4.10551414e-03 0.00000000e+00 7.47238136e+00
  17   5 1.05468750e-01 1.17187500e-02 8.18374508e-01 4.70459534e+00 -5.70092616e-03 0.00000000e+00 7.47388612e+00
  18   5 1.13281250e-01 1.17187500e-02 8.17342792e-01 4.71606296e+00 -7.32248972e-03 0.00000000e+00 7.47440912e+00
  19   5 1.21093750e-01 1.17187500e-02 8.16971600e-01 4.72964822e+00 -8.71726434e-03 0.00000000e+00 7.47484073e+00
  20   5 1.28906250e-01 1.17187500e-02 8.17160393e-01 4.74524426e+00 -9.82221411e-03 0.00000000e+00 7.47464738e+00
  21   5 1.36718750e-01 1.17187500e-02 8.18560224e-01 4.76437466e+00 -1.09832122e-02 0.00000000e+00 7.47265050e+00
  22   5 1.44531250e-01 1.17187500e-02 8.21269339e-01 4.78543534e+00 -1.24017091e-02 0.00000000e+00 7.46973069e+00
  23   5 1.52343750e-01 1.17187500e-02 8.23281985e-01 4.80796123e+00 -1.48393672e-02 0.00000000e+00 7.46433849e+00
  24   5 1.60156250e-01 1.17187500e-02 8.24621190e-01 4.83347577e+00 -1.82419000e-02 0.00000000e+00 7.45911413e+00
  25   5 1.67968750e-01 1.17187500e-02 8.26969215e-01 4.86456242e+00 -2.28251297e-02 0.00000000e+00 7.45345116e+00
  26   5 1.75781250e-01 1.17187500e-02 8.33473323e-01 4.89989261e+00 -2.62238800e-02 0.00000000e+00 7.44665295e+00
  27   5 1.83593750e-01 1.17187500e-02 8.47598201e-01 4.93711491e+00 -2.71347337e-02 0.00000000e+00 7.44515388e+00
  28   5 1.91406250e-01 1.17187500e-02 8.66114417e-01 4.97425750e+00 -2.69980956e-02 0.00000000e+00 7.44545394e+00
  29   5 1.99218750e-01 1.17187500e-02 8.77515827e-01 5.01196370e+00 -2.61396235e-02 0.00000000e+00 7.44426143e+00
  30   5 2.07031250e-01 1.17187500e-02 8.80600954e-01 5.05130869e+00 -2.54960970e-02 0.00000000e+00 7.44631952e+00
  31   5 2.14843750e-01 1.17187500e-02 8.80758311e-01 5.08734469e+00 -2.43175872e-02 0.00000000e+00 7.44960263e+00
  32   5 2.22656250e-01 1.17187500e-02 8.79757324e-01 5.11979201e+00 -1.88350402e-02 0.00000000e+00 7.45693050e+00
  33   5 2.30468750e-01 1.17187500e-02 8.74531875e-01 5.15044692e+00 -1.29509619e-02 0.00000000e+00 7.47090193e+00
  34   5 2.38281250e-01 1.17187500e-02 8.68930254e-01 5.17639565e+00 -7.24728890e-03 0.00000000e+00 7.47634183e+00
  35   5 2.46093750e-01 1.17187500e-02 8.65113736e-01 5.20266999e+00 1.18815271e-03 0.00000000e+00 7.49353693e+00
  36   5 2.53906250e-01 1.17187500e-02 8.54613191e-01 5.22046968e+00 1.63422589e-02 0.00000000e+00 7.51310571e+00
  37   5 2.61718750e-01 1.17187500e-02 8.29457176e-01 5.23091769e+00 2.84542510e-02 0.00000000e+00 7.52390230e+00
  38   5 2.69531250e-01 1.17187500e-02 8.03947974e-01 5.23966785e+00 3.54532294e-02 0.00000000e+00 7.54942618e+00
  39   5 2.77343750e-01 1.17187500e-02 7.84577081e-01 5.23984704e+00 4.97268755e-02 0.00000000e+00 7.55973023e+00
  40   5 2.85156250e-01 1.17187500e-02 7.57731777e-01 5.23076043e+00 7.34363705e-02 0.00000000e+00 7.58072296e+00
  41   5 2.92968750e-01 1.17187500e-02 7.04462373e-01 5.20709068e+00 9.70260448e-02 0.00000000e+00 7.59900654e+00
  42   5 3.00781250e-01 1.17187500e-02 6.46328946e-01 5.17120032e+00 1.08726016e-01 0.00000000e+00 7.61923309e+00
  43   5 3.08593750e-01 1.17187500e-02 6.13402639e-01 5.12602069e+00 1.20844277e-01 0.00000000e+00 7.64131957e+00
  44   5 3.16406250e-01 1.17187500e-02 5.90183529e-01 5.06090331e+00 1.41471008e-01 0.00000000e+00 7.65260797e+00
  45   5 3.24218750e-01 1.17187500e-02 5.53197653e-01 4.98519971e+00 1.50147855e-01 0.00000000e+00 7.66702790e+00
  46   5 3.32031250e-01 1.17187500e-02 5.03441085e-01 4.90892434e+00 1.52896282e-01 0.00000000e+00 7.67493728e+00
  47   5 3.39843750e-01 1.17187500e-02 4.75921970e-01 4.83289133e+00 1.53124932e-01 0.00000000e+00 7.67706585e+00
  48   5 3.47656250e-01 1.17187500e-02 4.71696040e-01 4.75882119e+00 1.52580236e-01 0.00000000e+00 7.67701529e+00
  49   5 3.55468750e-01 1.17187500e-02 4.72336669e-01 4.69102247e+00 1.48114368e-01 0.00000000e+00 7.67057499e+00
  50   5 3.63281250e-01 1.17187500e-02 4.81243175e-01 4.62721471e+00 1.39061807e-01 0.00000000e+00 7.66171371e+00
  51   5 3.71093750e-01 1.17187500e-02 5.04740150e-01 4.56374529e+00 1.32935752e-01 0.00000000e+00 7.64582981e+00
  52   5 3.78906250e-01 1.17187500e-02 5.37994186e-01 4.49667864e+00 1.30560147e-01 0.00000000e+00 7.62651429e+00
  53   5 3.86718750e-01 1.17187500e-02 5.81905590e-01 4.42335264e+00 1.29068878e-01 0.00000000e+00 7.59953482e+00
  54   5 3.94531250e-01 1.17187500e-02 6.29441775e-01 4.35760740e+00 1.16986778e-01 0.00000000e+00 7.56130279e+00
  55   5 4.02343750e-01 1.17187500e-02 6.74196707e-01 4.31383757e+00 1.00323403e-01 0.00000000e+00 7.53296111e+00
  56   5 4.10156250e-01 1.17187500e-02 7.16526020e-01 4.28211275e+00 8.58467606e-02 0.00000000e+00 7.50140908e+00
  57   5 4.17968750e-01 1.17187500e-02 7.55461755e-01 4.26289265e+00 6.28606514e-02 0.00000000e+00 7.45926027e+00
  58   5 4.25781250e-01 1.17187500e-02 7.90032871e-01 4.26091735e+00 4.39555114e-02 0.00000000e+00 7.44254946e+00
  59   5 4.33593750e-01 1.17187500e-02 8.18649111e-01 4.26703478e+00 2.95993726e-02 0.00000000e+00 7.43029865e+00
  60   5 4.41406250e-01 1.17187500e-02 8.40634558e-01 4.28014404e+00 1.64079594e-02 0.00000000e+00 7.42098991e+00
  61   5 4.49218750e-01 1.17187500e-02 8.56858449e-01 4.29906069e+00 2.92293397e-03 0.00000000e+00 7.41501942e+00
  62   5 4.57031250e-01 1.17187500e-02 8.66170383e-01 4.32320682e+00 -7.13918738e-03 0.00000000e+00 7.41452158e+00
  63   5 4.64843750e-01 1.17187500e-02 8.69077383e-01 4.35184932e+00 -1.33705197e-02 0.00000000e+00 7.41702795e+00
  64   5 4.72656250e-01 1.17187500e-02 8.69520411e-01 4.38420479e+00 -1.77917043e-02 0.00000000e+00 7.42440937e+00
  65   5 4.80468750e-01 1.17187500e-02 8.69079273e-01 4.41813060e+00 -2.02849242e-02 0.00000000e+00 7.43434948e+00
  66   5 4.88281250e-01 1.17187500e-02 8.65153370e-01 4.45214782e+00 -2.06202057e-02 0.00000000e+00 7.44543503e+00
  67   5 4.96093750e-01 1.17187500e-02 8.58900762e-01 4.48386892e+00 -2.05278910e-02 0.00000000e+00 7.45295322e+00
  68   5 5.03906250e-01 1.17187500e-02 8.52761566e-01 4.51328179e+00 -1.99731624e-02 0.00000000e+00 7.45552245e+00
  69   5 5.11718750e-01 1.17187500e-02 8.47307019e-01 4.54114203e+00 -1.87623918e-02 0.00000000e+00 7.45658269e+00
  70   5 5.19531250e-01 1.17187500e-02 8.42692561e-01 4.56724153e+00 -1.69950024e-02 0.00000000e+00 7.45827457e+00
  71   5 5.27343750e-01 1.17187500e-02 8.39483669e-01 4.59149024e+00 -1.50392283e-02 0.00000000e+00 7.46286464e+00
  72   5 5.35156250e-01 1.17187500e-02 8.35847124e-01 4.61335810e+00 -1.30544831e-02 0.00000000e+00 7.47045999e+00
  73   5 5.42968750e-01 1.17187500e-02 8.31484761e-01 4.63094679e+00 -1.04454944e-02 0.00000000e+00 7.47348354e+00
  74   5 5.50781250e-01 1.17187500e-02 8.29379041e-01 4.64511945e+00 -8.17158854e-03 0.00000000e+00 7.47313616e+00
  75   5 5.58593750e-01 1.17187500e-02 8.28403087e-01 4.65715753e+00 -5.96043860e-03 0.00000000e+00 7.47300947e+00
